Bait	Prey	PreyGene	IP	Spec	SpecSum	NumRep	Prob	iProb	ctrlCounts	AvgP	MaxP	FDR
GP3D_CHLMU	SYK_HUMAN	SYK_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|8	10	2	0.19	0.07|0.30	0|4|0|11	0.1855	0.2990	0.5963
GP3D_CHLMU	GDE_HUMAN	GDE_HUMAN	TCA04_2_SPC|TCA04_3_SPC	9|1	10	2	0.25	0.47|0.03	7|0|7|1	0.2520	0.4710	0.5722
GP3D_CHLMU	SEPT7_HUMAN	SEPT7_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|0	10	2	0.37	0.75|0.00	6|0|9|0	0.3755	0.7510	0.4809
GP3D_CHLMU	MYO1B_HUMAN	MYO1B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	21|9	30	2	0.10	0.17|0.02	17|5|17|8	0.0950	0.1670	0.6247
GP3D_CHLMU	SNRPA_HUMAN	SNRPA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.18	0.00|0.35	0|2|0|2	0.1770	0.3540	0.6010
GP3D_CHLMU	DHB4_HUMAN	DHB4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|0	3	2	0.19	0.38|0.00	2|0|2|0	0.1895	0.3790	0.5946
GP3D_CHLMU	CYBP_HUMAN	CYBP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	19|34	53	2	0.01	0.00|0.01	16|31|18|19	0.0045	0.0060	0.7502
GP3D_CHLMU	CSDE1_HUMAN	CSDE1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|0	3	2	0.19	0.37|0.00	2|0|2|0	0.1865	0.3730	0.5958
GP3D_CHLMU	ARF4_HUMAN	ARF4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|11	18	2	0.02	0.02|0.03	4|8|6|10	0.0230	0.0300	0.7242
GP3D_CHLMU	ZYX_HUMAN	ZYX_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|0	3	2	0.21	0.43|0.00	0|0|4|0	0.2145	0.4290	0.5906
GP3D_CHLMU	MYO1C_HUMAN	MYO1C_HUMAN	TCA04_2_SPC|TCA04_3_SPC	48|62	110	2	0.02	0.01|0.03	40|48|25|63	0.0195	0.0250	0.7311
GP3D_CHLMU	USP9X_HUMAN	USP9X_HUMAN	TCA04_2_SPC|TCA04_3_SPC	14|41	55	2	0.06	0.00|0.11	8|56|10|14	0.0555	0.1110	0.6597
GP3D_CHLMU	SYTC_HUMAN	SYTC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	23|1	24	2	0.34	0.68|0.02	16|0|22|0	0.3480	0.6810	0.5084
GP3D_CHLMU	HMGB2_HUMAN	HMGB2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|6	6	2	0.21	0.00|0.39	1|4|2|2	0.1935	0.3870	0.5929
GP3D_CHLMU	ECH1_HUMAN	ECH1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|3	6	2	0.09	0.08|0.08	3|2|2|2	0.0825	0.0840	0.6327
GP3D_CHLMU	IPO7_HUMAN	IPO7_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|3	6	2	0.05	0.06|0.05	1|4|1|3	0.0550	0.0640	0.6609
GP3D_CHLMU	METK2_HUMAN	METK2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|4	6	2	0.09	0.06|0.12	1|2|2|4	0.0890	0.1210	0.6294
GP3D_CHLMU	DYL1_HUMAN	DYL1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|6	6	2	0.24	0.00|0.46	0|0|3|6	0.2310	0.4620	0.5843
GP3D_CHLMU	CSK21_HUMAN	CSK21_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|8	9	2	0.24	0.04|0.43	0|10|0|4	0.2340	0.4260	0.5822
GP3D_CHLMU	TCRG1_HUMAN	TCRG1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|7	12	2	0.07	0.06|0.08	5|4|6|4	0.0710	0.0830	0.6411
GP3D_CHLMU	DSRAD_HUMAN	DSRAD_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|4	15	2	0.09	0.16|0.03	9|5|7|3	0.0915	0.1550	0.6267
GP3D_CHLMU	TXD12_HUMAN	TXD12_HUMAN	TCA04_2_SPC|TCA04_3_SPC	24|11	35	2	0.01	0.01|0.00	17|7|21|12	0.0065	0.0100	0.7465
GP3D_CHLMU	K2C80_HUMAN	K2C80_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|13	24	2	0.04	0.05|0.04	7|12|7|13	0.0415	0.0450	0.6924
GP3D_CHLMU	TMOD3_HUMAN	TMOD3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|30	30	2	0.35	0.00|0.67	0|26|0|23	0.3350	0.6700	0.5198
GP3D_CHLMU	VATA_HUMAN	VATA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|0	10	2	0.27	0.54|0.00	8|0|7|1	0.2685	0.5370	0.5637
GP3D_CHLMU	BASP1_HUMAN	BASP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|6	10	2	0.05	0.04|0.05	3|5|2|6	0.0465	0.0530	0.6805
GP3D_CHLMU	RAB5C_HUMAN	RAB5C_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|5	13	2	0.05	0.07|0.03	6|1|8|6	0.0470	0.0680	0.6795
GP3D_CHLMU	ACACB_HUMAN	ACACB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|4	4	2	0.15	0.00|0.29	0|3|0|3	0.1430	0.2860	0.6083
GP3D_CHLMU	AIMP2_HUMAN	AIMP2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|3	4	2	0.11	0.06|0.15	2|2|0|2	0.1035	0.1450	0.6207
GP3D_CHLMU	DDX41_HUMAN	DDX41_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|4	4	2	0.17	0.00|0.35	0|4|0|2	0.1770	0.3540	0.6010
GP3D_CHLMU	SEP11_HUMAN	SEP11_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|480	482	2	0.00	0.00|0.00	19|461|4|326	0.0000	0.0000	0.8949
GP3D_CHLMU	PDIA4_HUMAN	PDIA4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	93|85	178	2	0.02	0.03|0.00	91|60|72|76	0.0165	0.0320	0.7374
GP3D_CHLMU	DNJC7_HUMAN	DNJC7_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|11	17	2	0.05	0.04|0.05	4|8|3|13	0.0415	0.0480	0.6924
GP3D_CHLMU	OST48_HUMAN	OST48_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|8	14	2	0.05	0.04|0.06	6|6|2|9	0.0500	0.0560	0.6757
GP3D_CHLMU	AHSA1_HUMAN	AHSA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|13	21	2	0.03	0.02|0.04	5|9|11|10	0.0295	0.0400	0.7130
GP3D_CHLMU	AT2A1_HUMAN	AT2A1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|8	21	2	0.06	0.09|0.02	9|7|11|8	0.0550	0.0890	0.6615
GP3D_CHLMU	GUAA_HUMAN	GUAA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|6	8	2	0.08	0.04|0.11	2|4|1|6	0.0745	0.1080	0.6392
GP3D_CHLMU	LYSC_HUMAN	LYSC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|8	8	2	0.25	0.00|0.49	0|7|0|6	0.2460	0.4920	0.5748
GP3D_CHLMU	PARK7_HUMAN	PARK7_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|8	8	2	0.23	0.00|0.44	0|7|0|6	0.2180	0.4360	0.5901
GP3D_CHLMU	ZCCHV_HUMAN	ZCCHV_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|8	8	2	0.23	0.00|0.48	0|8|0|5	0.2405	0.4810	0.5786
GP3D_CHLMU	DDX4_HUMAN	DDX4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|27	32	2	0.16	0.03|0.32	2|22|1|29	0.1775	0.3240	0.5999
GP3D_CHLMU	4F2_HUMAN	4F2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|10	12	2	0.07	0.03|0.12	1|8|2|9	0.0740	0.1150	0.6398
GP3D_CHLMU	S10A8_HUMAN	S10A8_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|4	5	2	0.17	0.09|0.25	1|1|0|6	0.1695	0.2500	0.6028
GP3D_CHLMU	ODO2_HUMAN	ODO2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|3	5	2	0.10	0.07|0.10	0|4|2|2	0.0830	0.0990	0.6313
GP3D_CHLMU	NOG1_HUMAN	NOG1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|23	33	2	0.04	0.02|0.06	7|19|9|21	0.0380	0.0570	0.6987
GP3D_CHLMU	PDC6I_HUMAN	PDC6I_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|4	5	2	0.16	0.09|0.22	0|5|0|3	0.1550	0.2190	0.6051
GP3D_CHLMU	OGT1_HUMAN	OGT1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|5	5	2	0.17	0.00|0.36	3|5|0|0	0.1780	0.3560	0.5993
GP3D_CHLMU	RFA2_HUMAN	RFA2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	26|37	63	2	0.00	0.00|0.00	23|30|20|35	0.0030	0.0040	0.7534
GP3D_CHLMU	DUT_HUMAN	DUT_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|8	13	2	0.05	0.03|0.05	5|6|3|8	0.0425	0.0540	0.6879
GP3D_CHLMU	HACD3_HUMAN	HACD3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	17|0	17	2	0.37	0.78|0.00	12|0|15|2	0.3910	0.7820	0.4683
GP3D_CHLMU	TECR_HUMAN	TECR_HUMAN	TCA04_2_SPC|TCA04_3_SPC	63|65	128	2	0.00	0.00|0.00	59|54|55|54	0.0010	0.0020	0.7570
GP3D_CHLMU	DJB11_HUMAN	DJB11_HUMAN	TCA04_2_SPC|TCA04_3_SPC	222|369	591	2	0.00	0.00|0.00	247|279|171|331	0.0000	0.0000	0.8949
GP3D_CHLMU	TKT_HUMAN	TKT_HUMAN	TCA04_2_SPC|TCA04_3_SPC	15|14	29	2	0.03	0.03|0.02	12|13|13|12	0.0245	0.0310	0.7217
GP3D_CHLMU	DSC1_HUMAN	DSC1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|5	6	2	0.08	0.03|0.12	2|5|1|2	0.0745	0.1160	0.6392
GP3D_CHLMU	SPT5H_HUMAN	SPT5H_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.09	0.00|0.22	0|0|0|3	0.1085	0.2170	0.6180
GP3D_CHLMU	ARGI1_HUMAN	ARGI1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.16	0.00|0.34	0|0|0|3	0.1715	0.3430	0.6016
GP3D_CHLMU	NU214_HUMAN	NU214_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|8	18	2	0.04	0.05|0.03	9|7|10|5	0.0420	0.0540	0.6904
GP3D_CHLMU	NU155_HUMAN	NU155_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.12	0.29|0.00	1|0|2|0	0.1440	0.2880	0.6077
GP3D_CHLMU	IMA5_HUMAN	IMA5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	17|10	27	2	0.04	0.07|0.02	12|9|14|12	0.0415	0.0660	0.6924
GP3D_CHLMU	MIF_HUMAN	MIF_HUMAN	TCA04_2_SPC|TCA04_3_SPC	19|9	28	2	0.01	0.01|0.00	16|8|13|12	0.0075	0.0110	0.7461
GP3D_CHLMU	CBR1_HUMAN	CBR1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|7	7	2	0.21	0.00|0.44	1|8|0|3	0.2195	0.4390	0.5891
GP3D_CHLMU	IMA7_HUMAN	IMA7_HUMAN	TCA04_2_SPC|TCA04_3_SPC	27|8	35	2	0.02	0.05|0.01	22|6|28|6	0.0260	0.0470	0.7200
GP3D_CHLMU	RAB35_HUMAN	RAB35_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|9	12	2	0.03	0.01|0.05	4|7|4|6	0.0330	0.0520	0.7067
GP3D_CHLMU	ZA2G_HUMAN	ZA2G_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|7	12	2	0.04	0.03|0.04	3|7|5|6	0.0365	0.0410	0.7001
GP3D_CHLMU	SQSTM_HUMAN	SQSTM_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|8	12	2	0.05	0.03|0.08	5|5|4|7	0.0535	0.0780	0.6650
GP3D_CHLMU	TFR1_HUMAN	TFR1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|10	17	2	0.05	0.05|0.04	5|8|7|10	0.0455	0.0490	0.6816
GP3D_CHLMU	ECHB_HUMAN	ECHB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	29|12	41	2	0.03	0.05|0.00	25|16|19|13	0.0275	0.0520	0.7183
GP3D_CHLMU	CYFP1_HUMAN	CYFP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	20|18	38	2	0.02	0.04|0.02	13|17|19|19	0.0270	0.0380	0.7187
GP3D_CHLMU	FXR2_HUMAN	FXR2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	44|10	54	2	0.03	0.06|0.00	39|5|38|15	0.0295	0.0570	0.7130
GP3D_CHLMU	FXR1_HUMAN	FXR1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	91|54	145	2	0.01	0.02|0.00	77|46|88|51	0.0080	0.0150	0.7457
GP3D_CHLMU	HPRT_HUMAN	HPRT_HUMAN	TCA04_2_SPC|TCA04_3_SPC	14|0	14	2	0.35	0.72|0.00	10|0|14|1	0.3580	0.7160	0.4989
GP3D_CHLMU	PIP_HUMAN	PIP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|6	9	2	0.05	0.03|0.07	5|4|2|5	0.0460	0.0650	0.6811
GP3D_CHLMU	CDK2_HUMAN	CDK2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	136|206	342	2	0.00	0.00|0.00	144|184|104|191	0.0000	0.0000	0.8949
GP3D_CHLMU	GEMI5_HUMAN	GEMI5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	14|24	38	2	0.03	0.01|0.05	17|19|15|18	0.0290	0.0450	0.7152
GP3D_CHLMU	KAD2_HUMAN	KAD2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.20	0.38|0.00	5|0|2|0	0.1905	0.3810	0.5940
GP3D_CHLMU	GAR1_HUMAN	GAR1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|2	10	2	0.05	0.09|0.02	8|1|7|2	0.0525	0.0860	0.6679
GP3D_CHLMU	FMR1_HUMAN	FMR1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	15|51	66	2	0.05	0.01|0.08	12|59|7|43	0.0430	0.0790	0.6863
GP3D_CHLMU	PROF2_HUMAN	PROF2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|7	17	2	0.02	0.04|0.02	7|7|9|8	0.0295	0.0360	0.7130
GP3D_CHLMU	CYTB_HUMAN	CYTB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	86|128	214	2	0.00	0.00|0.00	92|115|66|122	0.0000	0.0000	0.8949
GP3D_CHLMU	TBL3_HUMAN	TBL3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	12|6	18	2	0.04	0.08|0.03	12|5|8|8	0.0545	0.0790	0.6639
GP3D_CHLMU	FSCN1_HUMAN	FSCN1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	23|2	25	2	0.28	0.56|0.00	16|3|25|2	0.2825	0.5610	0.5540
GP3D_CHLMU	IF4G3_HUMAN	IF4G3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|5	5	2	0.14	0.00|0.27	0|2|0|7	0.1360	0.2720	0.6102
GP3D_CHLMU	DEST_HUMAN	DEST_HUMAN	TCA04_2_SPC|TCA04_3_SPC	9|10	19	2	0.02	0.02|0.03	8|10|10|7	0.0210	0.0270	0.7287
GP3D_CHLMU	HAT1_HUMAN	HAT1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|3	5	2	0.07	0.06|0.07	2|2|1|4	0.0640	0.0660	0.6500
GP3D_CHLMU	ARP3_HUMAN	ARP3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|2	5	2	0.06	0.08|0.06	2|1|3|3	0.0695	0.0820	0.6431
GP3D_CHLMU	PLST_HUMAN	PLST_HUMAN	TCA04_2_SPC|TCA04_3_SPC	27|1	28	2	0.36	0.66|0.03	21|0|27|4	0.3420	0.6590	0.5142
GP3D_CHLMU	GNAT3_HUMAN	GNAT3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	53|95	148	2	0.00	0.00|0.00	27|105|57|87	0.0010	0.0010	0.7570
GP3D_CHLMU	ANXA1_HUMAN	ANXA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	20|17	37	2	0.04	0.04|0.02	11|11|22|25	0.0290	0.0370	0.7152
GP3D_CHLMU	AL9A1_HUMAN	AL9A1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|0	6	2	0.18	0.34|0.00	5|0|5|1	0.1690	0.3380	0.6039
GP3D_CHLMU	PUR4_HUMAN	PUR4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|5	7	2	0.04	0.03|0.04	1|6|3|3	0.0350	0.0440	0.7025
GP3D_CHLMU	IF5_HUMAN	IF5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|4	7	2	0.05	0.06|0.05	4|3|4|2	0.0515	0.0560	0.6702
GP3D_CHLMU	CPSM_HUMAN	CPSM_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|4	8	2	0.04	0.04|0.03	2|5|4|4	0.0355	0.0420	0.7020
GP3D_CHLMU	LEG1_HUMAN	LEG1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|6	8	2	0.03	0.01|0.05	2|6|2|5	0.0290	0.0480	0.7152
GP3D_CHLMU	CO4B_HUMAN	CO4B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|21	29	2	0.03	0.02|0.05	3|23|8|21	0.0310	0.0460	0.7099
GP3D_CHLMU	SYFB_HUMAN	SYFB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|6	9	2	0.04	0.03|0.06	2|4|5|6	0.0435	0.0560	0.6842
GP3D_CHLMU	LEG7_HUMAN	LEG7_HUMAN	TCA04_2_SPC|TCA04_3_SPC	14|20	34	2	0.00	0.00|0.00	11|26|5|23	0.0035	0.0040	0.7527
GP3D_CHLMU	CATD_HUMAN	CATD_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|9	11	2	0.05	0.02|0.08	3|7|3|8	0.0510	0.0810	0.6735
GP3D_CHLMU	S10A7_HUMAN	S10A7_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|5	12	2	0.03	0.03|0.02	8|4|6|5	0.0235	0.0280	0.7233
GP3D_CHLMU	FABP5_HUMAN	FABP5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	9|49	58	2	0.17	0.00|0.33	8|57|10|37	0.1690	0.3340	0.6039
GP3D_CHLMU	PSME1_HUMAN	PSME1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	15|31	46	2	0.00	0.00|0.00	11|33|16|29	0.0010	0.0010	0.7570
GP3D_CHLMU	CATA_HUMAN	CATA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|15	16	2	0.09	0.01|0.17	0|20|0|11	0.0895	0.1700	0.6287
GP3D_CHLMU	TGM3_HUMAN	TGM3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	12|5	17	2	0.04	0.07|0.01	11|8|10|4	0.0420	0.0730	0.6904
GP3D_CHLMU	PEBP1_HUMAN	PEBP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|10	18	2	0.03	0.03|0.04	7|10|7|11	0.0325	0.0390	0.7072
GP3D_CHLMU	SPB3_HUMAN	SPB3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	47|131	178	2	0.00	0.00|0.00	75|117|39|117	0.0005	0.0010	0.7583
GP3D_CHLMU	NOL6_HUMAN	NOL6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	35|28	63	2	0.01	0.01|0.01	39|28|28|29	0.0090	0.0110	0.7446
GP3D_CHLMU	RAE1L_HUMAN	RAE1L_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|7	8	2	0.05	0.02|0.08	0|8|0|8	0.0525	0.0840	0.6679
GP3D_CHLMU	ELP1_HUMAN	ELP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|6	10	2	0.04	0.05|0.04	4|6|4|6	0.0430	0.0480	0.6863
GP3D_CHLMU	STAT3_HUMAN	STAT3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.08	0.00|0.15	0|1|0|3	0.0760	0.1520	0.6372
GP3D_CHLMU	KRT85_HUMAN	KRT85_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|0|0|2	0.0000	0.0000	0.8949
GP3D_CHLMU	HBG1_HUMAN	HBG1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|1	2	2	0.00	0.00|0.00	1|0|0|3	0.0000	0.0000	0.8949
GP3D_CHLMU	GLYC_HUMAN	GLYC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|1	2	2	0.00	0.00|0.00	0|0|0|4	0.0000	0.0000	0.8949
GP3D_CHLMU	F120A_HUMAN	F120A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|3	5	2	0.03	0.03|0.03	2|5|1|2	0.0310	0.0310	0.7117
GP3D_CHLMU	RENT1_HUMAN	RENT1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.05	0.10|0.00	3|0|3|2	0.0515	0.1030	0.6690
GP3D_CHLMU	VPS35_HUMAN	VPS35_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|0	11	2	0.16	0.34|0.00	10|0|12|0	0.1685	0.3370	0.6045
GP3D_CHLMU	LAT1_HUMAN	LAT1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|13	20	2	0.02	0.02|0.03	8|14|5|13	0.0225	0.0280	0.7267
GP3D_CHLMU	NUP88_HUMAN	NUP88_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|0|2|0	0.0000	0.0000	0.8949
GP3D_CHLMU	TMM33_HUMAN	TMM33_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|3	5	2	0.06	0.05|0.06	2|3|1|4	0.0530	0.0600	0.6662
GP3D_CHLMU	CRKL_HUMAN	CRKL_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|2	4	2	0.05	0.07|0.05	2|1|2|3	0.0575	0.0670	0.6585
GP3D_CHLMU	THOC6_HUMAN	THOC6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|19	19	2	0.15	0.00|0.34	0|22|1|15	0.1700	0.3400	0.6022
GP3D_CHLMU	GAPD1_HUMAN	GAPD1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|11	11	2	0.07	0.00|0.14	1|9|4|8	0.0700	0.1400	0.6424
GP3D_CHLMU	CBR3_HUMAN	CBR3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.14	0.28|0.00	3|0|5|0	0.1400	0.2800	0.6095
GP3D_CHLMU	RINI_HUMAN	RINI_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|3	9	2	0.05	0.07|0.03	5|4|5|4	0.0500	0.0690	0.6757
GP3D_CHLMU	SC23A_HUMAN	SC23A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.10	0.21|0.00	1|0|0|3	0.1060	0.2120	0.6194
GP3D_CHLMU	RIR2_HUMAN	RIR2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.12	0.00|0.24	0|0|2|4	0.1210	0.2420	0.6147
GP3D_CHLMU	NUP62_HUMAN	NUP62_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|4	6	2	0.05	0.04|0.05	1|5|2|4	0.0425	0.0460	0.6873
GP3D_CHLMU	MPPB_HUMAN	MPPB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|0	3	2	0.10	0.20|0.00	0|3|3|0	0.0975	0.1950	0.6227
GP3D_CHLMU	KEAP1_HUMAN	KEAP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.06	0.00|0.12	0|3|0|3	0.0605	0.1210	0.6543
GP3D_CHLMU	TBCB_HUMAN	TBCB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|15	21	2	0.02	0.01|0.04	10|14|6|12	0.0225	0.0350	0.7267
GP3D_CHLMU	SC23B_HUMAN	SC23B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|1	7	2	0.07	0.11|0.02	4|2|5|3	0.0640	0.1060	0.6500
GP3D_CHLMU	TXND5_HUMAN	TXND5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|3	5	2	0.10	0.08|0.11	2|1|1|6	0.0975	0.1110	0.6220
GP3D_CHLMU	QCR1_HUMAN	QCR1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|2|0|0	0.0000	0.0000	0.8949
GP3D_CHLMU	LRC47_HUMAN	LRC47_HUMAN	TCA04_2_SPC|TCA04_3_SPC	41|15	56	2	0.05	0.07|0.01	39|17|40|18	0.0400	0.0700	0.6963
GP3D_CHLMU	TRIPC_HUMAN	TRIPC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|12	20	2	0.03	0.02|0.04	9|4|16|12	0.0275	0.0370	0.7183
GP3D_CHLMU	BACH_HUMAN	BACH_HUMAN	TCA04_2_SPC|TCA04_3_SPC	51|30	81	2	0.01	0.01|0.00	55|31|55|26	0.0060	0.0120	0.7472
GP3D_CHLMU	NUDT5_HUMAN	NUDT5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|9	14	2	0.01	0.01|0.02	10|11|0|8	0.0135	0.0160	0.7393
GP3D_CHLMU	SC24C_HUMAN	SC24C_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|4	11	2	0.05	0.08|0.03	7|3|10|3	0.0510	0.0770	0.6719
GP3D_CHLMU	TRI25_HUMAN	TRI25_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|4	11	2	0.06	0.10|0.02	3|13|2|5	0.0590	0.0990	0.6555
GP3D_CHLMU	AURKB_HUMAN	AURKB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	12|10	22	2	0.01	0.02|0.01	14|10|5|17	0.0120	0.0160	0.7412
GP3D_CHLMU	NT5D2_HUMAN	NT5D2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|4	10	2	0.05	0.06|0.03	3|5|9|4	0.0420	0.0580	0.6904
GP3D_CHLMU	ATPK_HUMAN	ATPK_HUMAN	TCA04_2_SPC|TCA04_3_SPC	82|50	132	2	0.00	0.00|0.00	82|60|69|65	0.0000	0.0000	0.8949
GP3D_CHLMU	TRFL_HUMAN	TRFL_HUMAN	TCA04_2_SPC|TCA04_3_SPC	70|61	131	2	0.00	0.00|0.00	74|70|63|67	0.0020	0.0020	0.7548
